team,season,week,l5_off_epa,l5_def_epa
ARI,2022,11,-0.05304818153381348,-0.060599593445658684
ARI,2022,12,-0.045447105169296266,0.0492718268185854
ARI,2022,14,-0.05700651779770851,0.05670592784881592
ARI,2022,15,-0.11898600235581398,0.0419651560485363
ARI,2022,16,-0.14932409897446633,0.01922244727611542
ARI,2022,17,-0.20541779324412346,0.03839513063430786
ARI,2022,18,-0.16855062320828437,-0.056667876243591306
ARI,2023,1,-0.2510512486100197,-0.06006393134593964
ARI,2023,2,-0.24505890160799026,-0.10622766315937042
ARI,2023,3,-0.14857398718595505,-0.04685898572206497
ARI,2023,4,-0.06675767451524735,-0.015043006092309952
ARI,2023,5,-0.04577446281909943,0.10456676706671715
ARI,2023,6,-0.033848950266838075,0.09588805194944143
ARI,2023,7,-0.015075805783271789,0.18088353630155324
ARI,2023,8,-0.09365813434123993,0.13540982073172927
ARI,2023,9,-0.16683397591114044,0.1250039297156036
ARI,2023,10,-0.3524973839521408,0.014547936897724868
ARI,2023,11,-0.29744124636054037,0.00676174508407712
ARI,2023,12,-0.2571903817355633,-0.02981509519740939
ARI,2023,13,-0.2418732188642025,0.038152727857232095
ARI,2023,15,-0.2055677432566881,0.018020281195640565
ARI,2023,16,-0.04394057081080973,0.10315685272216797
ARI,2023,17,-0.07142281890846788,0.13271379917860032
ARI,2023,18,-0.008872730145230889,0.18863123804330825
ARI,2024,1,0.06533730863593519,0.14417094439268113
ARI,2024,2,0.07951045832596719,0.20594704747200013
ARI,2024,3,0.14811897575855254,0.08235639333724976
ARI,2024,4,0.13182707726955414,0.06271345615386963
ARI,2024,5,0.0634211003780365,0.10035173296928405
ARI,2024,6,0.03701464980840683,0.06948607042431831
ARI,2024,7,-0.0003491312265396118,0.06972297504544259
ARI,2024,8,-0.06676543485373258,0.1330045022070408
ARI,2024,9,0.035758774168789385,0.16791968420147896
ARI,2024,10,0.03910206574946642,0.03981869891285896
ARI,2024,12,0.09267876613885165,0.016723525524139405
ARI,2024,13,0.08064179141074419,-0.03982745409011841
ARI,2024,14,0.08533574640750885,-0.06340769976377487
ARI,2024,15,0.017251560091972352,-0.07093074172735214
ARI,2024,16,0.061385209858417514,-0.017042885720729827
ARI,2024,17,0.020363710820674896,0.06293449252843857
ARI,2024,18,0.055477792769670485,0.06952981911599636
ATL,2016,3,0.18271961994469166,0.12394346296787262
ATL,2016,4,0.23393812899788222,0.10855949173370998
ATL,2016,5,0.2525936597958207,0.08304854400921613
ATL,2016,6,0.21444099992513657,0.05828909510746598
ATL,2016,7,0.2211212009191513,0.050830587092787025
ATL,2016,8,0.15733695663511754,0.031439840141683814
ATL,2016,9,0.13493028320372105,0.062076414469629526
ATL,2016,10,0.12591702975332736,0.08344245702028275
ATL,2016,12,0.10092951320111751,0.10930539220571518
ATL,2016,13,0.10481412447988987,0.09300192594528198
ATL,2016,14,0.09245876967906952,0.14779838621616365
ATL,2016,15,0.08000932335853576,0.0400753378868103
ATL,2016,16,0.09082094430923462,0.004831655323505402
ATL,2016,17,0.1551612675189972,-0.04724935740232468
ATL,2017,1,0.20576108992099762,-0.010176494717597961
ATL,2017,2,0.25868565738201144,-0.0748677721247077
ATL,2017,3,0.2653417199850082,0.002341272868216038
ATL,2017,4,0.20024090204387904,-0.011819121800363064
ATL,2017,6,0.12302423212677241,0.030731435306370257
ATL,2017,7,0.0594431621953845,0.0005043244920670987
ATL,2017,8,0.0254716357216239,0.031304669100791216
ATL,2017,9,-0.021628721989691256,0.005871523637324572
ATL,2017,10,-0.045204028859734534,0.012377163488417863
ATL,2017,11,-0.00800539143383503,-0.03221906675025821
ATL,2017,12,0.021024725586175918,-0.024488536268472673
ATL,2017,13,0.06326360702514648,-0.04689324945211411
ATL,2017,14,0.0539443776011467,-0.035402318462729454
ATL,2017,15,0.06993637457489968,-0.01012086756527424
ATL,2017,16,0.11015960797667504,0.06301569752395153
ATL,2017,17,0.04423354789614677,0.030565816536545755
ATL,2018,1,-0.016446755826473237,-0.04195107109844685
ATL,2018,2,-0.04328920990228653,-0.059768377989530566
ATL,2018,3,0.00916966125369072,-0.03920184224843979
ATL,2018,4,0.00439896211028099,-0.01447034627199173
ATL,2018,5,0.08633202239871025,0.06161950677633286
ATL,2018,6,0.07806629091501235,0.16844751089811325
ATL,2018,7,0.16845987886190414,0.23033059239387513
ATL,2018,9,0.1540078267455101,0.23228551149368287
ATL,2018,10,0.18359255343675612,0.16945551931858063
ATL,2018,11,0.13583744522184132,0.18681928813457488
ATL,2018,12,0.1525387465953827,0.1612872913479805
ATL,2018,13,0.07296220064163209,0.13379074782133102
ATL,2018,14,-0.053073650598526,0.08662619143724441
ATL,2018,15,-0.12818776890635492,0.10993393361568451
ATL,2018,16,-0.09368278812617063,-0.02975047528743744
ATL,2018,17,-0.08322597891092301,-0.08262663036584854
ATL,2019,1,-0.01179693192243576,-0.0704994335770607
ATL,2019,2,0.03997185975313187,-0.020013616979122163
ATL,2019,3,0.03555504195392132,-0.062239520251750946
ATL,2019,4,0.08193169049918651,0.04714615195989609
ATL,2019,5,0.04320223964750767,0.09150795117020608
ATL,2019,6,0.02170509584248066,0.16127414181828498
ATL,2019,7,0.1309178341180086,0.17915527895092964
ATL,2019,8,0.08282375782728195,0.22740597054362297
ATL,2019,10,0.01972198337316513,0.22135378941893577
ATL,2019,11,0.04699303321540356,0.15866673290729522
ATL,2019,12,0.06231950484216213,3.5902857780456544e-05
ATL,2019,13,-0.03233716227114201,-0.017380309104919434
ATL,2019,14,-0.033558938279747964,-0.054724153876304624
ATL,2019,15,-0.028443991020321847,-0.09706448838114738
ATL,2019,16,-0.01431695818901062,-0.05741638094186783
ATL,2019,17,-0.017139998078346253,-0.0063296988606452945
ATL,2020,1,-0.0205992728471756,-0.07790052741765977
ATL,2020,2,0.029172927141189575,-0.005059580504894257
ATL,2020,3,0.02978466749191284,0.01854654774069786
ATL,2020,4,0.008960358798503876,0.029531220393255352
ATL,2020,5,-0.012421642243862153,0.09342672605998814
ATL,2020,6,0.03277143016457558,0.18177817543037236
ATL,2020,7,0.06691888645291329,0.09639188875444234
ATL,2020,8,0.0602127455174923,0.1042940251994878
ATL,2020,9,0.10565289780497551,0.09479912668466568
ATL,2020,11,0.10216994024813175,0.0315910778939724
ATL,2020,12,0.028890500590205193,-0.009001174569129944
ATL,2020,13,-0.0191099900752306,-0.1316709563136101
ATL,2020,14,-0.07526945061981678,-0.13866508454084397
ATL,2020,15,-0.11354247191920877,-0.11837691143155098
ATL,2020,16,-0.11212895745411515,-0.0804751232266426
ATL,2020,17,-0.03858348438516259,-0.0855037197470665
ATL,2021,1,-0.00901622036471963,0.12533627301454545
ATL,2021,2,-0.02451289752498269,0.1521133154630661
ATL,2021,3,-0.08014022894203662,0.1458672996610403
ATL,2021,4,-0.07914401069283486,0.12296614162623883
ATL,2021,5,-0.06976803094148636,0.16838110126554967
ATL,2021,7,-0.04731332063674927,0.09586721993982791
ATL,2021,8,0.028935347497463227,0.075096470490098
ATL,2021,9,0.038173870742321016,0.0803016647696495
ATL,2021,10,0.047120501101016996,0.057341793179512025
ATL,2021,11,-0.06551664471626281,0.045003962516784665
ATL,2021,12,-0.2235284686088562,0.029461243748664857
ATL,2021,13,-0.23358090743422508,0.005661151558160782
ATL,2021,14,-0.19892764911055566,0.037276790291070935
ATL,2021,15,-0.21325226351618767,0.016866887360811232
ATL,2021,16,-0.16763590797781944,0.03889433518052101
ATL,2021,17,-0.029111241549253465,0.07776491269469261
ATL,2021,18,-0.08235743194818497,0.09712904691696167
ATL,2022,1,-0.12933406382799148,0.08447009921073914
ATL,2022,2,-0.13502144254744053,0.13588931709527968
ATL,2022,3,-0.118739128485322,0.08054185733199119
ATL,2022,4,-0.07353820540010929,0.10197025910019875
ATL,2022,5,-0.02367241121828556,0.09578430652618408
ATL,2022,6,0.05039883367717266,0.0870332270860672
ATL,2022,7,0.07932100743055344,0.04650172144174576
ATL,2022,8,0.11251219604164361,0.11046583727002143
ATL,2022,9,0.05787012446671724,0.09040578976273536
ATL,2022,10,0.0509595285722753,0.08610952869057656
ATL,2022,11,0.013159188217832707,0.08312237039208412
ATL,2022,12,-0.03100048195628915,0.11252609826624393
ATL,2022,13,-0.03032501325069461,0.0705655712634325
ATL,2022,15,-0.03898480668722186,0.07163011021912098
ATL,2022,16,-0.03988685142248869,0.07572418265044689
ATL,2022,17,-0.04844408165663481,0.06166746169328689
ATL,2022,18,-0.05205942075699568,0.060211027041077614
ATL,2023,1,-0.045258179865777494,0.00217071957886219
ATL,2023,2,-0.0645284591242671,-0.071275420114398
ATL,2023,3,-0.0476441390812397,-0.07139349393546582
ATL,2023,4,-0.08518002107739449,-0.08951356261968613
ATL,2023,5,-0.12195342853665352,-0.09687704741954803
ATL,2023,6,-0.13899343311786652,-0.07640737891197205
ATL,2023,7,-0.1526818960905075,-0.02866201475262642
ATL,2023,8,-0.17816344574093818,-0.06492162719368935
ATL,2023,9,-0.12075353413820267,-0.04438967518508434
ATL,2023,10,-0.0843550831079483,-0.048054001107811925
ATL,2023,12,-0.08399670124053955,-0.03867059908807278
ATL,2023,13,-0.039237065613269805,-0.04122329168021679
ATL,2023,14,-0.08073441311717033,-0.08496846072375774
ATL,2023,15,-0.07394512128084899,-0.09616729244589806
ATL,2023,16,-0.10962094943970442,-0.13437841236591339
ATL,2023,17,-0.07775726150721311,-0.17775819674134255
ATL,2023,18,-0.10234899651259184,-0.14350459426641465
ATL,2024,1,-0.11138671766966582,-0.03255890756845474
ATL,2024,2,-0.17754143625497817,-0.046092265844345094
ATL,2024,3,-0.08886989802122117,0.022854261100292206
ATL,2024,4,-0.13402602523565293,0.08920936286449432
ATL,2024,5,-0.11554015763103961,0.0757539689540863
ATL,2024,6,-0.010779984667897225,0.06862985789775848
ATL,2024,7,0.09782030694186687,0.06888051778078079
ATL,2024,8,0.04903174601495266,0.0679888293147087
ATL,2024,9,0.12057515643537045,0.06499104499816895
ATL,2024,10,0.1283554658293724,0.051667007617652416
ATL,2024,11,0.09834995567798614,0.01845011692494154
ATL,2024,13,0.004697775840759278,0.11359743606299162
ATL,2024,14,-0.02338043600320816,0.037376084737479685
ATL,2024,15,-0.055396759510040285,0.1079278914257884
ATL,2024,16,-0.1090846061706543,0.05685853660106659
ATL,2024,17,-0.1083530992269516,-0.029724854230880737
ATL,2024,18,-0.04088767915964127,-0.06143856942653656
BAL,2016,3,-0.06339692481560633,-0.02556149661540985
BAL,2016,4,-0.10104232634572934,-0.10367482900619507
BAL,2016,5,-0.0838819051568862,-0.08621859177947044
BAL,2016,6,-0.10220391291659325,-0.0844276264309883
BAL,2016,7,-0.08310552116017789,-0.046841152012348175
BAL,2016,9,-0.15818431191146373,-0.08141676783561706
BAL,2016,10,-0.16611937396228313,-0.06789277493953705
BAL,2016,11,-0.15542304031550885,-0.14635446071624755
BAL,2016,12,-0.09473976902663708,-0.09201709181070328
BAL,2016,13,-0.11274890080094338,-0.11846259832382203
BAL,2016,14,0.0033125482499599458,-0.15022095590829848
BAL,2016,15,0.05336922332644463,-0.07735612839460373
BAL,2016,16,0.03407631814479828,-0.0036952652037143706
BAL,2016,17,0.02590935379266739,-0.011265314370393752
BAL,2017,1,0.02151242345571518,0.026899794489145278
BAL,2017,2,-0.0339008554816246,-0.028928717225790025
BAL,2017,3,-0.047530277818441394,-0.10646289512515068
BAL,2017,4,-0.12464894577860833,-0.042197024822235106
BAL,2017,5,-0.19802303686738015,-0.05767708420753479
BAL,2017,6,-0.14259786084294318,-0.11314706206321716
BAL,2017,7,-0.21058715954422952,-0.033701172471046446
BAL,2017,8,-0.2366124927997589,-0.0002596147358417511
BAL,2017,9,-0.1343161530792713,-0.16125235632061957
BAL,2017,11,-0.08320931419730186,-0.1955805815756321
BAL,2017,12,-0.14583107754588126,-0.2745696224272251
BAL,2017,13,-0.08242540434002876,-0.2767009861767292
BAL,2017,14,-0.02642497643828392,-0.28465873599052427
BAL,2017,15,0.023387084901332855,-0.13426651954650878
BAL,2017,16,0.026474926993250845,-0.19291694164276124
BAL,2017,17,0.08229013942182065,-0.06892610117793083
BAL,2018,1,0.05613587908446789,-0.04780822098255157
BAL,2018,2,0.04205500446259976,-0.16048443019390107
BAL,2018,3,-0.044985491409897806,-0.18775404691696168
BAL,2018,4,-0.029883791506290436,-0.12779967486858368
BAL,2018,5,-0.03939129188656807,-0.18185213580727577
BAL,2018,6,-0.029319152981042863,-0.19366537183523178
BAL,2018,7,-0.013910328596830368,-0.13605180233716965
BAL,2018,8,0.03969748988747597,-0.1227672204375267
BAL,2018,9,0.033185672014951706,-0.06241171211004257
BAL,2018,11,0.011126808822154999,0.025050769746303558
BAL,2018,12,0.049885112419724466,0.044292294420301914
BAL,2018,13,0.04137953706085682,0.09756345394998789
BAL,2018,14,-0.004691724106669426,-0.02774879988282919
BAL,2018,15,0.004353315010666848,-0.046567206643521784
BAL,2018,16,0.013981710188090801,-0.1274935593828559
BAL,2018,17,-0.010411164723336697,-0.20881669074296952
BAL,2019,1,-0.008385016582906246,-0.16929026693105698
BAL,2019,2,0.12733489368110895,-0.12163777202367783
BAL,2019,3,0.1301968539133668,-0.12473007887601853
BAL,2019,4,0.17335135042667388,-0.03695137649774551
BAL,2019,5,0.19599616918712853,0.11943709701299668
BAL,2019,6,0.16050688568502663,0.07488544881343842
BAL,2019,7,0.07118240240961313,0.10350000411272049
BAL,2019,9,0.08372225854545831,0.04006698429584503
BAL,2019,10,0.07859308812767267,-0.032921898365020755
BAL,2019,11,0.179913929104805,-0.18086339831352233
BAL,2019,12,0.26275492310523985,-0.23800403326749803
BAL,2019,13,0.33121390640735626,-0.25977855920791626
BAL,2019,14,0.2986587078310549,-0.19856134951114654
BAL,2019,15,0.2610099073499441,-0.24040648937225342
BAL,2019,16,0.22692781649529933,-0.19960760772228242
BAL,2019,17,0.21513633690774442,-0.14472824037075044
BAL,2020,1,0.09820773862302304,-0.18476213812828063
BAL,2020,2,0.1396058644168079,-0.25212294459342954
BAL,2020,3,0.17288030683994293,-0.22802792489528656
BAL,2020,4,0.08057793825864792,-0.13281335234642028
BAL,2020,5,0.07147436887025833,-0.1122537761926651
BAL,2020,6,0.07949641644954682,-0.12885800302028655
BAL,2020,8,0.04565477818250656,-0.10017420053482055
BAL,2020,9,-0.0009406179189682007,-0.06384029258042574
BAL,2020,10,0.022213439148617908,-0.2002789007499814
BAL,2020,11,-0.012824411439942196,-0.16375008691102266
BAL,2020,12,0.02371131951804273,-0.03241206873208284
BAL,2020,13,-0.05862612401251681,-0.03647728431969881
BAL,2020,14,0.010577465844107792,-0.02703450694680214
BAL,2020,15,0.08768085166811942,0.09442809745669364
BAL,2020,16,0.13519480377435683,0.05769011974334717
BAL,2020,17,0.1586586058139801,0.014941684901714325
BAL,2021,1,0.30453506112098694,-0.07822498828172683
BAL,2021,2,0.24074710234999658,-0.08074575141072274
BAL,2021,3,0.19785913452506065,-0.07190898433327675
BAL,2021,4,0.15247423127293586,-0.07389002218842507
BAL,2021,5,0.12649120017886162,-0.10723659619688988
BAL,2021,6,0.11480181738734245,0.07191511169075966
BAL,2021,7,0.13552230149507521,0.0025124885141849518
BAL,2021,9,0.07327795475721359,0.003948519378900528
BAL,2021,10,0.08273641169071197,0.04702153205871582
BAL,2021,11,0.007825426757335663,0.08029157742857933
BAL,2021,12,-0.06781731098890305,0.010534396767616272
BAL,2021,13,-0.10945043563842774,0.03624400794506073
BAL,2021,14,-0.07038726583123207,-0.004357360303401947
BAL,2021,15,-0.11315008774399757,-0.0571697935461998
BAL,2021,16,-0.01752578988671303,0.015562903136014938
BAL,2021,17,0.01971094384789467,0.10661237686872482
BAL,2021,18,0.04321169704198837,0.16431651413440704
BAL,2022,1,-0.015849337726831437,0.12980705946683885
BAL,2022,2,0.0073035119101405145,0.1076392337679863
BAL,2022,3,0.01968845706433058,0.13540236800909042
BAL,2022,4,0.04215445052832365,0.052689365297555926
BAL,2022,5,0.04094989728182554,0.030378010869026185
BAL,2022,6,0.08030420150607824,0.03269377201795578
BAL,2022,7,0.10348454266786575,0.07806579507887364
BAL,2022,8,0.035802699625492096,0.0036639828234910966
BAL,2022,9,0.016912142932415008,0.014425506070256233
BAL,2022,11,0.05658310428261757,-0.012956111505627633
BAL,2022,12,0.042049774527549745,-0.0823165599256754
BAL,2022,13,0.03947342485189438,-0.07777456939220428
BAL,2022,14,0.024512310326099396,-0.12005970925092697
BAL,2022,15,0.010619045794010162,-0.12804422341287136
BAL,2022,16,-0.06541039794683456,-0.10093839205801487
BAL,2022,17,-0.03978138975799084,-0.04822628535330296
BAL,2022,18,-0.061886366829276084,-0.028078442439436913
BAL,2023,1,-0.09537653885781765,-0.04089572988450527
BAL,2023,2,-0.11565178819000721,-0.09809312596917152
BAL,2023,3,-0.027773197367787363,-0.08116231635212898
BAL,2023,4,-0.05909356400370598,-0.08226521983742714
BAL,2023,5,-0.05203957483172417,-0.2133069194853306
BAL,2023,6,-0.034968917816877367,-0.1886582262814045
BAL,2023,7,-0.02407190527301282,-0.17450693622231483
BAL,2023,8,0.025398072344250976,-0.21817514002323152
BAL,2023,9,0.05636443954426795,-0.22534441351890563
BAL,2023,10,0.0748137490125373,-0.21132787466049194
BAL,2023,11,0.08645845812279732,-0.17873326390981675
BAL,2023,12,0.1205758411437273,-0.12876903712749482
BAL,2023,14,0.02437594123184681,-0.1576184183359146
BAL,2023,15,0.05557780265808106,-0.09934352189302445
BAL,2023,16,0.03535291813313961,-0.057270048558712004
BAL,2023,17,0.08170817084610463,-0.12045640647411346
BAL,2023,18,0.15770016200840473,-0.1613682582974434
BAL,2024,1,0.10462250001728535,-0.11720694303512573
BAL,2024,2,0.08754309304058552,-0.09661493450403214
BAL,2024,3,0.08015489391982555,-0.08396321386098862
BAL,2024,4,0.13994709737598895,-0.03694036118686199
BAL,2024,5,0.08854747898876666,-0.0337088655680418
BAL,2024,6,0.20223517902195454,0.03570977784693241
BAL,2024,7,0.2123037327080965,0.01532546617090702
BAL,2024,8,0.30889504849910737,0.07209671773016453
BAL,2024,9,0.2548483729362488,0.09720261693000794
BAL,2024,10,0.2776905596256256,0.09263519644737243
BAL,2024,11,0.27829986810684204,0.05927048921585083
BAL,2024,12,0.23128603547811508,-0.009982609748840332
BAL,2024,13,0.19338181465864182,-0.03274644436314702
BAL,2024,15,0.17487427077721804,-0.05233714999631047
BAL,2024,16,0.16783298931550233,-0.06552443923428655
BAL,2024,17,0.14378516755532472,-0.11969779850915074
BAL,2024,18,0.22681802443694324,-0.1538688194938004
BUF,2016,3,0.005361601710319519,0.064948670566082
BUF,2016,4,-0.006449323147535324,-0.05125799278418223
BUF,2016,5,0.03526348527520895,-0.08098392561078072
BUF,2016,6,0.030391165614128114,-0.11071431040763854
BUF,2016,7,0.09338487386703491,-0.1006224662065506
BUF,2016,8,0.07673759758472443,-0.11542107462882996
BUF,2016,9,0.08821208216249943,-0.002550274133682251
BUF,2016,11,0.08736873902380467,0.0695397287607193
BUF,2016,12,0.08380956090986728,0.08951538503170013
BUF,2016,13,0.0632593933492899,0.11885413229465484
BUF,2016,14,0.06568673886358738,0.10706763714551926
BUF,2016,15,0.059769266610965134,0.05873488262295723
BUF,2016,16,0.08197112358175218,0.023319033719599248
BUF,2016,17,0.12791286311112343,0.09690436217933893
BUF,2017,1,0.03168163797818124,0.06322640422731637
BUF,2017,2,0.027600252395495774,9.936783462762832e-05
BUF,2017,3,-0.024747198075056077,-0.0300471318885684
BUF,2017,4,-0.08401200734078884,-0.0494281992316246
BUF,2017,5,-0.12039220668375492,-0.12255980521440506
BUF,2017,7,-0.067317209020257,-0.12315336763858795
BUF,2017,8,-0.04738260917365551,-0.056266143918037415
BUF,2017,9,0.03382822759449482,-0.058935636281967164
BUF,2017,10,-0.005622071772813797,-0.015644091367721557
BUF,2017,11,-0.0721187174320221,0.08677202761173249
BUF,2017,12,-0.0850525289773941,0.14441321790218353
BUF,2017,13,-0.14595021605491637,0.05491652488708496
BUF,2017,14,-0.22599975764751434,0.11919324994087219
BUF,2017,15,-0.20328541249036788,0.06498990654945373
BUF,2017,16,-0.13437919393181802,-0.024984125792980195
BUF,2017,17,-0.11246152743697166,-0.038375505805015565
BUF,2018,1,-0.06395983770489692,0.015989791601896286
BUF,2018,2,-0.14263451769948005,-0.014154938608407974
BUF,2018,3,-0.13622820302844046,0.051703523844480515
BUF,2018,4,-0.14544108472764491,-0.00991017445921898
BUF,2018,5,-0.211586157605052,-0.03898721225559711
BUF,2018,6,-0.26458796225488185,-0.08614961616694927
BUF,2018,7,-0.18646213375031948,-0.1850483428686857
BUF,2018,8,-0.2691587444394827,-0.18453136496245862
BUF,2018,9,-0.338299822807312,-0.09570146463811398
BUF,2018,10,-0.3245025873184204,-0.11718471497297286
BUF,2018,12,-0.24377210736274718,-0.1420709475874901
BUF,2018,13,-0.17724432051181793,-0.0543419249355793
BUF,2018,14,-0.06639648526906967,-0.11515707597136497
BUF,2018,15,0.004797299206256866,-0.12324038371443749
BUF,2018,16,0.06911208480596542,-0.08669451400637626
BUF,2018,17,-0.046908880770206454,-0.04476014897227287
BUF,2019,1,-0.02668759971857071,-0.11786191165447235
BUF,2019,2,-0.06344812959432602,-0.11573483496904373
BUF,2019,3,-0.034377948939800264,-0.13499584645032883
BUF,2019,4,-0.0312574103474617,-0.1834569528698921
BUF,2019,5,-0.01533406525850296,-0.19933630973100663
BUF,2019,7,-0.0773186817765236,-0.14053103178739548
BUF,2019,8,-0.01099642813205719,-0.11165663823485375
BUF,2019,9,-0.07837481796741486,-0.07510748133063316
BUF,2019,10,-0.059078581631183624,-0.05951594337821007
BUF,2019,11,0.0004526838660240173,0.0022735968232154846
BUF,2019,12,0.08203814178705215,-0.023986496031284332
BUF,2019,13,0.04750140830874443,-0.09974654987454415
BUF,2019,14,0.10707522407174111,-0.1311689667403698
BUF,2019,15,0.028686579316854477,-0.10994434924796223
BUF,2019,16,-0.007941628247499466,-0.19924778090789913
BUF,2019,17,-0.05917772632092237,-0.13708720551803708
BUF,2020,1,-0.11880682464689016,-0.09615494655445218
BUF,2020,2,-0.14183523822575808,-0.11994888829067349
BUF,2020,3,-0.007009692676365376,-0.08737285435199738
BUF,2020,4,0.062293179146945474,0.05920790731906891
BUF,2020,5,0.10516510345041752,0.03412691280245781
BUF,2020,6,0.16188391409814357,0.11748627051711083
BUF,2020,7,0.15473936274647712,0.20948394164443015
BUF,2020,8,0.09816973432898521,0.1267142377793789
BUF,2020,9,0.09107066318392754,0.07987495735287667
BUF,2020,10,0.0889486901462078,0.09024541191756726
BUF,2020,12,0.0829615605995059,0.04380684308707714
BUF,2020,13,0.08121079038828612,-0.029551296308636666
BUF,2020,14,0.10067375879734755,0.039448244497179985
BUF,2020,15,0.040585434250533584,-0.03745555616915226
BUF,2020,16,0.09659673850983382,-0.06875863373279571
BUF,2020,17,0.17375930398702621,-0.11060007214546204
BUF,2021,1,0.22358683347702027,-0.13089991509914398
BUF,2021,2,0.16972485780715943,-0.16515301764011384
BUF,2021,3,0.22911613881587983,-0.19750556647777556
BUF,2021,4,0.16688803136348723,-0.20946058630943298
BUF,2021,5,0.10690763890743256,-0.34496437609195707
BUF,2021,6,0.12544485032558442,-0.34299529790878297
BUF,2021,8,0.1693437695503235,-0.2765696167945862
BUF,2021,9,0.14695578292012215,-0.210603030025959
BUF,2021,10,0.07626659348607064,-0.21321020275354385
BUF,2021,11,0.1480636067688465,-0.0803841695189476
BUF,2021,12,0.08941243533045054,0.004577253758907318
BUF,2021,13,0.0948109233751893,-0.11181090027093887
BUF,2021,14,0.04765044320374727,-0.08731407131999731
BUF,2021,15,0.09600650686770677,-0.013138543628156186
BUF,2021,16,0.03098940271884203,-0.018441887758672237
BUF,2021,17,0.08884081691503525,-0.05332596804946661
BUF,2021,18,0.07587083876132965,-0.029300933144986628
BUF,2022,1,0.1132707055658102,-0.13381154239177703
BUF,2022,2,0.1326139610260725,-0.22155187427997589
BUF,2022,3,0.13967819921672345,-0.2587823897600174
BUF,2022,4,0.10055783353745937,-0.25051496624946595
BUF,2022,5,0.07942420728504658,-0.21565205976366997
BUF,2022,6,0.1565039984881878,-0.13630754575133325
BUF,2022,8,0.13602906689047814,-0.07228101044893265
BUF,2022,9,0.13124162033200265,0.01601637378334999
BUF,2022,10,0.10525238960981369,-0.009076140262186528
BUF,2022,11,0.09826811328530312,0.012694327346980571
BUF,2022,12,0.044797100871801374,0.05324128996580839
BUF,2022,13,0.05079342499375343,0.050811195932328704
BUF,2022,14,0.05179540440440178,0.033378049917519095
BUF,2022,15,0.02391120195388794,-0.002064402028918266
BUF,2022,16,0.06949662566184997,0.01613588221371174
BUF,2022,18,0.09024222940206528,-0.08463111035525799
BUF,2023,1,0.07591055706143379,-0.098898721113801
BUF,2023,2,0.03708185479044914,-0.10283832997083664
BUF,2023,3,0.12313869819045067,-0.1213378831744194
BUF,2023,4,0.13112355694174765,-0.2729976370930672
BUF,2023,5,0.16885818168520927,-0.19074390809983016
BUF,2023,6,0.2002514496445656,-0.16317541059106588
BUF,2023,7,0.21025444343686103,-0.18540220689028503
BUF,2023,8,0.188644690066576,-0.10178353916853666
BUF,2023,9,0.16612463518977166,0.0031287761405110357
BUF,2023,10,0.09338675886392593,0.034823726117610934
BUF,2023,11,0.04369567632675171,0.009947469830513
BUF,2023,12,0.05830152928829193,-0.03422131240367889
BUF,2023,14,0.05922430157661438,-0.058621862530708314
BUF,2023,15,0.03727785274386406,-0.05520783439278602
BUF,2023,16,0.06444678008556366,-0.10336349830031395
BUF,2023,17,0.09086458832025528,-0.11777776703238488
BUF,2023,18,0.05595121905207634,-0.09774804338812829
BUF,2024,1,0.03766839280724525,-0.09707532450556755
BUF,2024,2,0.08367159068584443,-0.07318840324878692
BUF,2024,3,0.09115576446056366,-0.10769806355237961
BUF,2024,4,0.16519867479801179,-0.13740110993385315
BUF,2024,5,0.16184389740228652,-0.023176676034927367
BUF,2024,6,0.1444000456482172,-0.0424293577671051
BUF,2024,7,0.15434485413134097,-0.017146942019462586
BUF,2024,8,0.15520345605909824,-0.00783824622631073
BUF,2024,9,0.116699093952775,-0.0005554765462875366
BUF,2024,10,0.1760191921144724,0.0008057504892349243
BUF,2024,11,0.18297168910503386,-0.03785290420055389
BUF,2024,13,0.1497519627213478,-0.051998624205589296
BUF,2024,14,0.1594116970896721,-0.05721723437309265
BUF,2024,15,0.1996072456240654,0.04130975604057312
BUF,2024,16,0.25774173587560656,0.029988875985145567
BUF,2024,17,0.2606390446424484,0.07520217634737492
BUF,2024,18,0.2725080356001854,0.009780282154679298
CAR,2016,3,0.05838576517999172,-0.11878073238767684
CAR,2016,4,-0.03426088516910871,-0.1221339952511092
CAR,2016,5,-0.02406673866789788,-0.014460433390922844
CAR,2016,6,-0.01848008162342012,-0.00021392563357949256
CAR,2016,8,-0.013019478833302855,0.04368981868028641
CAR,2016,9,-0.03200806169770658,0.07343029528856278
CAR,2016,10,-0.005917454650625586,0.07602084577083587
CAR,2016,11,-0.01366992169059813,0.010261989757418632
CAR,2016,12,-0.034923071041703224,0.0012192262336611747
CAR,2016,13,-0.04559806659817696,-0.0483062194660306
CAR,2016,14,-0.0978974986821413,0.019364203326404095
CAR,2016,15,-0.11412732191383838,0.003904089145362377
CAR,2016,16,-0.1004573319107294,-0.035222111456096175
CAR,2016,17,-0.11434530951082707,0.014185109734535217
CAR,2017,1,-0.14346296936273575,-0.017786186933517457
CAR,2017,2,-0.09787678569555283,-0.1498422682285309
CAR,2017,3,-0.08616944998502732,-0.16400927305221558
CAR,2017,4,-0.1310413360595703,-0.06466371715068817
CAR,2017,5,-0.03710145354270935,-0.07875796258449555
CAR,2017,6,0.011352090537548066,-0.07850572168827057
